order_id,ship_date,ship_mode,customer_id,postal_code,date_id,delais_livraison
CA-2015-117765,2015-09-13,standard class,RB-19465,74133,468,6
CA-2017-114895,2017-11-28,standard class,MV-18190,10035,731,7
CA-2018-112984,2018-09-18,second class,EH-14185,19143,90,2
CA-2017-163776,2017-07-25,standard class,JS-16030,39401,980,6
US-2018-163300,2018-09-21,standard class,ES-14020,90049,139,6
CA-2017-162187,2017-12-11,same day,NS-18640,43229,19,0
US-2015-112991,2015-12-14,standard class,SH-19975,83605,267,4
CA-2018-129581,2018-12-18,standard class,KN-16390,2740,124,7
CA-2016-135580,2017-01-03,standard class,CL-12565,90049,981,4
CA-2017-159016,2017-03-11,first class,KF-16285,90008,521,1
CA-2015-102652,2015-04-12,standard class,AY-10555,90049,264,6
CA-2015-152422,2015-10-10,second class,BD-11635,43229,982,5
US-2017-156692,2017-08-13,same day,HG-15025,70065,484,0
US-2018-128832,2018-04-27,first class,LS-16945,2908,469,3
CA-2018-139717,2018-08-26,second class,DM-13015,43130,948,2
CA-2018-136007,2018-03-02,standard class,AC-10615,98115,983,7
CA-2017-157364,2017-11-21,first class,LT-17110,28540,210,2
US-2017-112970,2017-11-15,first class,TB-21250,90049,606,1
US-2018-152492,2018-07-06,same day,AH-10585,33142,984,0
CA-2018-104010,2018-04-25,first class,TD-20995,10011,662,2
US-2016-155369,2016-04-25,standard class,PG-18820,75007,985,6
CA-2017-131205,2017-09-08,standard class,AA-10645,40324,814,4
CA-2018-122364,2018-09-29,standard class,FA-14230,90008,788,5
CA-2017-117912,2017-02-08,standard class,TB-21520,85635,986,4
CA-2018-145702,2018-05-24,second class,AH-10075,37918,198,5
CA-2016-105571,2016-11-11,standard class,CP-12340,33142,170,4
CA-2017-152765,2017-06-18,first class,LS-17245,77036,987,3
CA-2016-153878,2016-04-30,standard class,TS-21655,53209,273,5
CA-2017-124016,2017-09-26,second class,JS-15940,43130,807,3
CA-2017-113551,2017-08-20,first class,NF-18385,78539,242,2
CA-2015-107524,2015-03-08,standard class,KN-16705,10009,988,6
CA-2016-134201,2016-04-16,standard class,EH-14125,14609,792,6
CA-2016-111780,2016-12-30,second class,RA-19285,92037,656,5
CA-2016-119942,2016-04-07,first class,TT-21070,19120,44,2
CA-2018-166695,2018-05-24,standard class,CC-12430,90712,869,4
CA-2018-167542,2018-08-20,standard class,KD-16495,19120,704,7
CA-2016-120901,2017-01-04,standard class,BG-11035,78745,530,4
CA-2018-121398,2018-12-29,standard class,FH-14365,90008,42,4
CA-2017-151561,2017-09-07,standard class,PG-18820,10011,112,6
US-2017-132577,2017-11-27,standard class,JE-15475,77095,376,5
CA-2016-114048,2016-12-18,standard class,EH-13945,92627,548,4
CA-2016-137281,2016-06-17,standard class,BF-10975,30076,321,4
US-2018-162068,2018-12-31,second class,PC-18745,80538,184,3
CA-2018-100111,2018-09-26,standard class,SV-20365,10035,989,6
US-2018-132381,2018-08-24,first class,Dp-13240,19143,932,2
CA-2015-120852,2015-12-25,standard class,WB-21850,75051,349,5
CA-2017-150007,2017-09-16,standard class,AS-10090,60653,195,5
CA-2017-124590,2017-11-16,standard class,SP-20920,44134,329,4
CA-2017-133802,2017-03-20,standard class,SP-20650,94061,470,6
US-2017-113677,2017-11-19,standard class,CM-12655,10011,310,6
CA-2018-143378,2018-09-25,standard class,JR-16210,97477,990,6
CA-2018-152660,2018-12-09,standard class,CB-12415,60610,675,5
CA-2018-145772,2018-06-07,standard class,SS-20140,90036,991,4
US-2015-158400,2015-10-28,first class,AH-10030,94109,992,3
CA-2018-162033,2018-04-02,standard class,EM-14200,23464,516,7
CA-2018-145737,2018-09-20,standard class,AB-10165,37087,139,5
CA-2017-146766,2017-11-04,same day,TT-21220,91911,718,0
CA-2016-105613,2016-10-22,standard class,KN-16705,78501,993,4
US-2017-142251,2017-11-04,second class,FO-14305,33021,640,4
CA-2015-131247,2015-04-04,standard class,GA-14725,94110,711,5
US-2016-113593,2016-04-20,first class,NC-18415,93454,18,2
CA-2018-121083,2018-07-15,standard class,JF-15190,6040,302,6
CA-2015-133543,2015-12-26,standard class,KM-16660,95123,994,4
CA-2018-105130,2018-11-25,standard class,PJ-18835,94122,519,4
CA-2017-161928,2017-06-29,second class,AC-10660,94109,995,2
CA-2018-101322,2018-12-31,first class,JG-15310,90805,184,3
CA-2018-139437,2018-07-08,standard class,RD-19585,90004,379,5
CA-2018-151484,2018-04-23,first class,CV-12805,19120,603,3
CA-2017-104150,2017-08-05,second class,AG-10330,74133,996,2
CA-2015-103989,2015-03-21,first class,MC-17605,33801,997,2
CA-2016-142433,2016-04-25,standard class,ES-14020,77036,614,5
CA-2016-132815,2016-09-22,second class,RW-19540,90008,378,3
CA-2015-101266,2015-08-30,second class,MM-17920,22153,9,3
CA-2017-141523,2017-12-24,second class,MH-17440,10035,998,5
US-2015-106299,2015-08-08,standard class,NZ-18565,65807,999,6
CA-2016-158421,2016-09-26,standard class,GB-14575,29203,408,5
CA-2016-138331,2016-08-12,standard class,JK-15625,19120,925,5
CA-2016-138954,2016-11-17,first class,MH-17785,10035,178,2
CA-2018-157903,2018-04-08,standard class,AM-10705,60016,1000,4
CA-2018-107986,2018-12-13,same day,MW-18220,98103,1001,0
CA-2018-104927,2018-12-26,standard class,AG-10330,77095,529,4
CA-2018-113453,2018-10-28,standard class,CM-12160,19143,509,7
CA-2016-149909,2016-11-17,standard class,RA-19915,47201,39,4
CA-2016-146675,2016-04-20,standard class,SB-20185,60201,326,4
CA-2017-133669,2017-10-27,standard class,SV-20935,43229,115,6
CA-2018-145660,2018-12-03,first class,MG-17650,43302,71,2
CA-2017-133697,2017-10-24,second class,CM-12445,77095,1002,4
CA-2018-148138,2018-10-03,standard class,ME-18010,43302,304,4
CA-2018-149944,2018-11-16,second class,MB-17305,98632,80,4
CA-2016-161711,2016-12-03,standard class,MC-17425,10035,84,5
US-2016-129553,2016-08-02,standard class,PG-18820,40214,1003,6
CA-2017-160220,2017-10-26,standard class,JS-16030,48183,1002,6
US-2018-157224,2018-09-18,second class,JB-16000,90045,874,4
CA-2018-140627,2018-12-27,standard class,DK-12985,37075,795,4
CA-2016-133445,2016-10-09,standard class,JF-15490,97206,288,4
CA-2017-148208,2017-01-27,standard class,BT-11530,44105,88,5
CA-2018-127656,2018-07-17,standard class,NW-18400,50701,422,6
US-2018-142188,2018-09-11,same day,JF-15415,98105,713,0
US-2017-155180,2017-01-29,standard class,TB-21280,10009,88,7
CA-2016-134075,2016-12-16,standard class,HA-14905,95123,627,4
CA-2015-134621,2015-12-28,standard class,DP-13390,38401,1004,7
CA-2016-112305,2016-11-25,standard class,KB-16405,98105,256,5
CA-2018-121580,2018-06-04,standard class,ML-17410,47201,116,6
CA-2015-101147,2015-12-04,first class,MC-17575,60623,217,2
CA-2015-165806,2015-04-07,same day,VM-21685,30062,853,0
CA-2016-151624,2016-09-14,standard class,VW-21775,36116,922,6
CA-2018-139444,2018-09-15,standard class,GK-14620,75023,362,6
CA-2016-133977,2016-09-08,second class,AT-10435,33319,595,2
CA-2018-141425,2018-11-06,second class,AR-10825,43229,765,4
CA-2016-133536,2016-03-30,second class,JH-15820,10009,213,2
CA-2016-150441,2016-08-17,second class,RA-19285,47374,775,4
CA-2016-162607,2016-05-18,standard class,RO-19780,98115,696,6
CA-2017-132479,2017-09-26,first class,MK-17905,61107,380,2
CA-2018-160724,2018-05-10,standard class,YS-21880,31907,938,5
US-2017-115952,2017-10-06,same day,JH-15910,74133,1005,0
CA-2015-146731,2015-11-08,standard class,AT-10735,37211,837,5
CA-2016-115392,2016-10-04,second class,RM-19675,2138,1006,3
CA-2018-102379,2018-12-06,standard class,BB-11545,94601,487,4
CA-2018-149706,2018-12-12,first class,AS-10285,60067,124,1
US-2017-139087,2017-07-22,second class,DK-13375,98105,564,5
CA-2018-152226,2018-05-16,standard class,JH-15910,45231,515,4
CA-2016-116484,2016-11-26,standard class,JK-15205,43302,256,6
CA-2017-121020,2017-10-31,standard class,CG-12040,37087,958,7
CA-2015-100090,2015-07-12,standard class,EB-13705,94122,1007,4
US-2016-139675,2016-03-18,second class,NF-18595,95928,1008,5
CA-2016-151253,2016-04-26,standard class,AZ-10750,90008,1009,4
CA-2015-141313,2016-01-01,standard class,AJ-10780,1915,1010,4
CA-2015-169852,2015-10-26,standard class,SF-20965,92024,527,5
CA-2018-107314,2018-12-03,first class,MZ-17335,94109,270,3
CA-2018-166919,2018-11-27,standard class,AH-10210,75220,40,4
CA-2018-162712,2018-06-20,second class,NK-18490,78415,882,2
CA-2018-107552,2018-05-05,same day,AI-10855,10035,938,0
CA-2017-163328,2017-11-06,second class,TP-21565,97405,718,2
CA-2015-100762,2015-11-29,standard class,NG-18355,49201,123,5
CA-2018-161459,2018-11-29,second class,EB-13750,92677,822,4
CA-2018-160017,2018-10-02,standard class,SP-20860,32216,327,4
CA-2015-123316,2015-10-17,standard class,SP-20545,10550,246,4
CA-2015-141299,2015-06-07,second class,RB-19795,48640,472,4
CA-2015-104402,2015-06-23,standard class,DB-13660,19711,1011,6
CA-2016-110289,2016-11-02,standard class,NB-18655,94109,1012,4
CA-2015-167927,2015-01-26,standard class,XP-21865,48185,342,6
CA-2015-133305,2015-07-15,standard class,MH-17455,10011,320,4
CA-2017-165995,2017-09-06,standard class,BG-11740,90008,104,7
CA-2018-143112,2018-10-09,standard class,TS-21370,10035,301,4
US-2017-105830,2018-01-02,first class,DB-13660,43130,348,2
CA-2016-146255,2016-03-10,first class,EM-14140,19711,1013,3
CA-2018-104822,2018-10-20,same day,RB-19465,10024,143,0
CA-2016-104486,2016-05-06,standard class,PO-18850,94109,414,5
CA-2018-161557,2018-09-08,standard class,AG-10900,75217,960,5
CA-2018-161130,2018-11-08,standard class,BF-11275,33178,103,5
US-2016-109015,2016-09-12,standard class,BS-11590,10011,595,6
CA-2018-139080,2018-01-28,standard class,CS-12250,98103,167,5
US-2015-107993,2015-11-30,standard class,SE-20110,97477,550,5
CA-2018-110443,2018-11-25,standard class,CK-12205,98059,519,4
CA-2018-144848,2018-04-05,first class,DS-13030,10009,1000,1
US-2018-147998,2018-05-24,standard class,SA-20830,95123,198,5
CA-2018-143035,2018-10-05,second class,CC-12430,10009,722,2
CA-2015-107811,2015-05-03,standard class,LA-16780,38109,272,4
CA-2017-163216,2017-10-10,first class,AW-10930,19143,784,3
CA-2018-150623,2018-04-14,standard class,DB-13360,6708,260,4
CA-2017-127236,2017-04-02,standard class,TB-21595,45503,796,4
US-2018-104661,2018-01-18,first class,TB-21250,78745,692,3
CA-2015-134103,2015-02-04,standard class,MV-18190,48234,1014,5
CA-2016-147529,2016-02-11,standard class,DK-12835,22153,1015,4
CA-2017-129126,2017-12-19,standard class,PK-19075,10011,1016,5
CA-2018-131632,2018-11-04,standard class,AH-10120,75217,1017,4
CA-2018-151981,2018-08-12,standard class,GM-14455,3301,542,6
CA-2018-125472,2018-05-31,first class,BD-11725,70506,1018,1
CA-2016-156328,2016-12-05,standard class,RM-19375,27604,584,5
CA-2018-161774,2018-05-15,first class,GT-14710,77041,366,1
CA-2018-151211,2018-08-23,standard class,AH-10120,40214,537,6
CA-2018-142671,2018-11-14,second class,DR-12940,33021,395,4
CA-2018-144750,2018-08-21,same day,DL-13495,85224,252,0
CA-2017-111976,2017-03-12,standard class,BD-11620,19120,1019,4
CA-2017-140130,2017-11-05,standard class,HW-14935,74133,640,5
CA-2015-159121,2015-08-01,standard class,JO-15145,84020,820,6
CA-2016-149650,2016-10-27,first class,RD-19660,94601,944,3
CA-2018-115777,2018-08-24,standard class,DO-13645,1841,872,5
CA-2017-143714,2017-05-27,standard class,CC-12370,19120,449,4
CA-2015-165764,2015-11-07,standard class,SH-20395,28540,837,4
CA-2016-121405,2016-04-04,standard class,FC-14335,60610,1020,5
US-2018-116897,2018-05-29,first class,JG-15160,83201,738,2
CA-2017-101161,2017-10-20,standard class,BW-11110,10024,47,7
CA-2016-151785,2016-03-10,standard class,JJ-15445,60623,525,5
US-2018-119816,2018-03-06,second class,TT-21460,77095,134,2
CA-2016-156510,2016-09-29,standard class,EH-13990,6450,471,4
US-2016-110261,2016-12-23,second class,PR-18880,60025,479,4
CA-2018-161102,2018-08-03,first class,EC-14050,94110,600,3
US-2018-133361,2018-05-17,first class,AJ-10780,21215,366,3
US-2017-155404,2017-09-28,standard class,AS-10630,40214,801,6
CA-2016-114503,2016-11-17,standard class,AA-10375,37087,39,4
CA-2017-163804,2017-12-08,standard class,DB-13270,2908,424,6
CA-2016-108532,2016-09-02,standard class,CC-12100,48234,1021,4
CA-2015-151897,2015-06-10,standard class,VT-21700,77070,483,4
CA-2015-149524,2015-01-15,first class,BS-11590,19140,1022,1
CA-2018-140872,2018-06-10,standard class,NR-18550,33024,991,7
CA-2018-113908,2018-06-09,standard class,KN-16390,10011,991,6
CA-2016-120621,2016-03-26,standard class,JW-16075,28540,1023,5
US-2018-148866,2018-09-24,standard class,JM-15535,10011,990,5
CA-2017-113845,2017-11-25,standard class,FA-14230,32839,53,5
CA-2018-111262,2018-11-01,second class,KH-16510,77095,1024,4
CA-2016-103135,2016-07-28,standard class,SS-20515,40214,1025,4
CA-2015-129147,2015-11-06,standard class,LC-17050,44256,884,4
CA-2017-152331,2017-06-30,standard class,LD-16855,60653,154,4
US-2017-128909,2017-10-11,second class,SP-20545,19143,694,2
CA-2018-102197,2018-12-26,standard class,DK-13150,10009,609,6
CA-2018-167640,2018-03-10,standard class,FC-14245,94109,806,4
US-2018-116652,2018-09-19,standard class,RD-19480,94122,139,4
CA-2018-138289,2018-01-18,second class,AR-10540,49201,1026,2
CA-2017-129308,2017-07-13,standard class,CC-12100,19120,221,6
CA-2015-146864,2015-12-26,standard class,BT-11530,10024,994,4
CA-2015-103744,2015-02-27,standard class,MG-17875,79907,1027,4
US-2018-107384,2018-12-08,standard class,TP-21130,55901,675,4
CA-2016-109862,2016-10-30,standard class,HK-14890,19711,870,5
US-2018-107888,2018-11-19,first class,CC-12220,98103,585,3
US-2018-154872,2018-05-18,standard class,DP-13000,44105,366,4
CA-2016-126739,2016-11-03,second class,JH-16180,10035,462,2
CA-2018-161578,2018-12-21,second class,RB-19465,90036,720,5
CA-2015-137092,2015-10-22,second class,LS-16975,60653,1028,2
CA-2017-160941,2017-07-26,standard class,DK-12835,95661,568,5
CA-2018-144680,2018-04-02,first class,SC-20260,76017,149,2
CA-2015-166086,2015-05-12,standard class,CT-11995,1841,1029,5
CA-2018-131282,2018-02-08,second class,CB-12025,76706,1030,3
CA-2015-100678,2015-04-22,standard class,KM-16720,77095,794,4
CA-2017-161543,2017-05-16,standard class,RD-19720,98105,1031,6
CA-2017-160535,2017-11-30,standard class,BP-11050,7060,1032,5
CA-2018-123085,2018-03-08,standard class,EJ-13720,90008,382,5
CA-2016-153752,2016-12-11,second class,RO-19780,22204,335,5
CA-2017-169887,2017-10-22,same day,MS-17530,98105,271,0
CA-2017-148516,2017-08-11,standard class,DW-13585,98026,1033,4
CA-2018-104731,2018-07-27,standard class,AM-10705,24153,203,6
CA-2015-164749,2015-03-26,first class,BG-11740,33445,797,3
CA-2016-103716,2016-05-06,standard class,KB-16585,94110,1034,6
CA-2017-126795,2017-06-16,second class,GT-14710,10024,803,3
CA-2016-146290,2016-05-11,standard class,SV-20815,46203,96,7
CA-2018-157112,2018-04-26,first class,GG-14650,43229,662,3
CA-2015-169257,2015-06-12,standard class,SV-20785,32216,483,6
CA-2015-154095,2015-12-07,standard class,ON-18715,20735,217,5
CA-2018-146346,2018-06-20,first class,RA-19945,80022,35,3
CA-2017-148852,2017-05-31,standard class,SV-20785,92704,373,5
US-2016-118906,2016-03-10,same day,KB-16585,20735,305,0
CA-2016-107678,2016-04-28,standard class,JK-16090,40214,1035,7
CA-2017-123512,2017-06-19,first class,MV-18190,90045,20,2
US-2018-167402,2018-01-18,second class,CP-12085,65807,1036,5
CA-2015-130449,2015-09-09,first class,VP-21760,94109,1037,3
CA-2016-141250,2016-01-23,standard class,PM-18940,77590,1038,4
CA-2015-138513,2015-05-27,standard class,EH-13990,98006,193,4
CA-2016-135489,2016-09-22,second class,GW-14605,10024,378,3
CA-2016-125696,2016-10-06,standard class,NP-18685,27893,562,4
US-2017-146857,2017-05-08,second class,BE-11455,65807,626,2
CA-2017-166275,2017-10-24,same day,SS-20590,94109,958,0
CA-2018-144498,2018-05-06,same day,MB-18085,28205,545,0
CA-2018-103352,2018-11-30,second class,RP-19390,10011,284,3
CA-2018-128328,2018-08-09,standard class,PO-18865,46203,1039,4
US-2016-156496,2016-08-16,standard class,WB-21850,97756,457,6
US-2017-127334,2017-12-21,standard class,MP-18175,97477,1040,6
US-2018-124779,2018-09-11,first class,BF-11020,76017,743,3
CA-2018-135937,2018-02-27,standard class,KM-16375,85234,241,7
CA-2016-129322,2016-08-10,second class,DB-13405,1841,717,2
CA-2017-115483,2017-07-18,second class,JS-15880,75061,176,4
CA-2018-122175,2018-05-14,second class,CA-12775,8360,515,2
CA-2018-161088,2018-05-29,standard class,MH-18115,31907,1041,4
CA-2015-154837,2015-08-27,second class,RB-19645,90032,621,4
CA-2016-135510,2016-09-12,standard class,TW-21025,22901,880,7
CA-2016-109337,2016-11-23,second class,DL-13330,46226,61,2
CA-2015-150329,2015-10-14,standard class,SD-20485,85023,1042,4
CA-2018-145037,2018-09-07,second class,TB-21055,6450,283,5
CA-2018-154466,2018-01-02,first class,DP-13390,53132,1043,1
CA-2015-109134,2015-11-10,standard class,DE-13255,90008,1044,5
US-2016-129637,2016-12-22,standard class,MC-18100,61701,900,5
CA-2018-140494,2018-03-15,second class,CM-11815,94109,368,5
CA-2018-104108,2018-12-09,standard class,RP-19855,77095,487,7
US-2018-165869,2018-08-05,standard class,LS-17200,53209,600,5
CA-2018-160899,2018-08-13,second class,DR-12940,70601,840,2
CA-2018-144225,2018-10-02,second class,CC-12475,21215,936,2
US-2017-163538,2017-08-30,standard class,SS-20515,53132,308,4
US-2017-155103,2017-12-07,standard class,JF-15190,10024,424,5
CA-2018-145429,2018-07-25,standard class,SW-20455,92024,203,4
CA-2016-153535,2016-05-24,standard class,SG-20470,27893,1045,4
CA-2016-139164,2016-06-28,standard class,CS-12355,90805,451,5
CA-2017-112277,2017-09-15,standard class,SC-20695,33311,458,5
CA-2015-167724,2015-04-18,standard class,BF-11170,21215,108,5
CA-2016-123141,2016-11-19,standard class,GZ-14470,87124,629,5
CA-2018-163069,2018-08-21,second class,PJ-19015,43229,197,3
CA-2018-107629,2018-12-14,same day,DB-13060,60076,774,0
CA-2017-134789,2017-04-15,standard class,CK-12325,71901,113,7
CA-2017-130442,2017-12-19,first class,SF-20065,27534,150,3
CA-2018-102974,2018-09-24,standard class,DP-13105,90032,990,5
US-2018-166394,2018-09-06,second class,VM-21835,3060,431,2
CA-2017-128811,2017-09-16,standard class,SF-20200,98103,98,4
CA-2018-145443,2018-08-15,second class,SC-20695,47374,593,5
CA-2017-165827,2017-11-09,standard class,MF-17665,33180,718,5
CA-2016-156734,2016-06-20,first class,BV-11245,37167,561,2
CA-2015-120096,2015-07-07,first class,KE-16420,80013,1046,3
CA-2016-141754,2016-12-25,standard class,EM-14200,33142,109,5
CA-2017-123358,2017-04-17,standard class,BT-11680,94122,280,7
CA-2015-144029,2015-05-31,standard class,MM-18055,60623,455,5
CA-2016-156923,2016-02-20,standard class,SP-20860,3820,1047,4
CA-2018-111269,2018-06-18,second class,CS-12355,43017,253,2
CA-2018-100230,2018-12-15,standard class,AA-10375,10035,124,4
CA-2017-154767,2017-06-30,second class,BP-11155,7501,831,2
CA-2018-124205,2018-09-19,standard class,TC-21145,8701,139,4
CA-2018-165715,2018-12-08,standard class,BG-11035,27405,487,6
CA-2018-100636,2018-06-30,standard class,DO-13435,10035,274,4
CA-2017-162943,2017-07-26,second class,DB-12970,10035,1048,2
CA-2017-144764,2017-09-08,standard class,RL-19615,60623,402,6
CA-2018-100615,2018-04-24,standard class,SJ-20215,60653,603,4
CA-2018-139787,2018-09-23,standard class,JP-16135,31907,990,4
CA-2018-139402,2018-12-13,standard class,NC-18535,85023,25,4
CA-2017-119018,2017-11-08,standard class,CW-11905,90004,718,4
US-2018-166037,2018-02-01,standard class,CL-12700,10009,407,4
US-2017-147711,2017-09-08,second class,HF-14995,21215,265,5
